seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
70,Secunderabad,GENERAL,5,Adam Vijay Kumar,MALE,43,GENERAL,YSRCP,,,11668,8.54
70,Secunderabad,GENERAL,6,Pulla Sunitha Rani,FEMALE,38,GENERAL,LSP,,,2192,1.6
70,Secunderabad,GENERAL,7,Anitha Rao. K,FEMALE,45,GENERAL,AAAP,,,1338,0.98
70,Secunderabad,GENERAL,8,Nota,,,,NOTA,,,976,0.71
70,Secunderabad,GENERAL,9,Anil Kumar Gasiganti,MALE,31,SC,BSP,,,478,0.35
70,Secunderabad,GENERAL,10,M A Ashraf,MALE,32,GENERAL,MMS,,,319,0.23
70,Secunderabad,GENERAL,11,A G Venkat Rao,MALE,58,GENERAL,SP,,,315,0.23
70,Secunderabad,GENERAL,12,Arla Sathi Reddy,MALE,51,GENERAL,IND,,,256,0.19
70,Secunderabad,GENERAL,13,P. Saroja,FEMALE,47,GENERAL,AIFB,,,242,0.18
70,Secunderabad,GENERAL,14,Shaker Hussain,MALE,27,GENERAL,JD(U),,,201,0.15
70,Secunderabad,GENERAL,15,Bommakanti Padma,FEMALE,47,GENERAL,PPOI,,,184,0.13
70,Secunderabad,GENERAL,16,Jiguru Poorna Kala Lalitha,FEMALE,40,GENERAL,IND,,,183,0.13
70,Secunderabad,GENERAL,17,N. U. Sarala Devi,FEMALE,44,GENERAL,PJDL,,,171,0.13
70,Secunderabad,GENERAL,18,Anuradha. M,FEMALE,33,GENERAL,JAP,,,168,0.12
70,Secunderabad,GENERAL,19,Chundi Shobhan Babu,MALE,40,GENERAL,IND,,,128,0.09
70,Secunderabad,GENERAL,20,Shaik Abdul Sayeed,MALE,63,GENERAL,GAAP,,,127,0.09
70,Secunderabad,GENERAL,21,P. Yadagiri,MALE,40,SC,MCPI,,,118,0.09
70,Secunderabad,GENERAL,22,K Anji Babu,MALE,43,GENERAL,IND,,,112,0.08
70,Secunderabad,GENERAL,23,Panduranga Rao.Gala,MALE,60,SC,BMUP,,,105,0.08
70,Secunderabad,GENERAL,24,Ajay Kamlekar,MALE,26,GENERAL,IND,,,104,0.08
70,Secunderabad,GENERAL,25,Paladugu Gouramma Alias Marymadiga,FEMALE,41,SC,RLD,,,95,0.07
70,Secunderabad,GENERAL,26,M Anand Kumar,MALE,51,GENERAL,NBNP,,,91,0.07
70,Secunderabad,GENERAL,27,Neelam Srinivas Mudiraj,MALE,50,GENERAL,IND,,,78,0.06
70,Secunderabad,GENERAL,28,Mohammed Ibrahim Ahmed,MALE,36,GENERAL,IND,,,67,0.05
70,Secunderabad,GENERAL,29,V Anji Reddy,MALE,51,GENERAL,IND,,,66,0.05
70,Secunderabad,GENERAL,30,Kondoju Mohan,MALE,54,GENERAL,IND,,,62,0.05
70,Secunderabad,GENERAL,31,Srinivas Rao. Choudary,MALE,42,GENERAL,IND,,,47,0.03
70,Secunderabad,GENERAL,32,Boddu Sadanand,MALE,39,GENERAL,IND,,,40,0.03
71,Secunderabad Cantt.,SC,1,G .Sayanna,MALE,63,SC,TDP,,,44693,35.5
71,Secunderabad Cantt.,SC,2,Gajjela Nagesh,MALE,46,SC,BRS,,,41418,32.9
71,Secunderabad Cantt.,SC,3,Gajjela Kantham,MALE,42,SC,INC,,,22136,17.58
71,Secunderabad Cantt.,SC,4,P .Venkat Rao,MALE,57,SC,YSRCP,,,8235,6.54
71,Secunderabad Cantt.,SC,5,Dasari Ratnam,MALE,42,SC,LSP,,,3509,2.79
71,Secunderabad Cantt.,SC,6,Jayaraju Madari,MALE,50,SC,AAAP,,,2111,1.68
71,Secunderabad Cantt.,SC,7,Nota,,,,NOTA,,,1834,1.46
71,Secunderabad Cantt.,SC,8,U .Rajender,MALE,42,SC,BSP,,,979,0.78
71,Secunderabad Cantt.,SC,9,Mahender,MALE,29,SC,IND,,,452,0.36
71,Secunderabad Cantt.,SC,10,M .M .Ravi Kumar,MALE,44,SC,NCP,,,329,0.26
71,Secunderabad Cantt.,SC,11,A .Narsing Rao,MALE,61,SC,IND,,,198,0.16
72,Kodangal,GENERAL,1,Anumula Revanth Reddy,MALE,46,GENERAL,TDP,,,54026,39.06
72,Kodangal,GENERAL,2,Gurunath Reddy,MALE,71,GENERAL,BRS,,,39412,28.5
72,Kodangal,GENERAL,3,D. Vittal Rao,MALE,62,GENERAL,INC,,,36304,26.25
72,Kodangal,GENERAL,4,Lingam Chinna Sayappa,MALE,36,SC,IND,,,3835,2.77
72,Kodangal,GENERAL,5,Esuvaiah,MALE,38,SC,BSP,,,1474,1.07
72,Kodangal,GENERAL,6,Basappa,MALE,41,GENERAL,IND,,,1433,1.04
72,Kodangal,GENERAL,7,Nota,,,,NOTA,,,1136,0.82
72,Kodangal,GENERAL,8,Srinivas Reddy,MALE,25,GENERAL,IND,,,680,0.49
73,Narayanpet,GENERAL,1,S.Rajender Reddy,MALE,49,GENERAL,TDP,,,40107,29.37
73,Narayanpet,GENERAL,2,K.Shivakumar Reddy,MALE,49,GENERAL,BRS,,,37837,27.71
73,Narayanpet,GENERAL,3,Krishna Vamangiri,MALE,65,GENERAL,INC,,,29278,21.44
73,Narayanpet,GENERAL,4,Kothakapu Rathanga Pandu Reddy,MALE,49,GENERAL,IND,,,23591,17.28
73,Narayanpet,GENERAL,5,Rajender Rathod,MALE,44,ST,BSP,,,1573,1.15
73,Narayanpet,GENERAL,6,Antharam Sridhar Mudiraj,MALE,30,GENERAL,IND,,,1344,0.98
73,Narayanpet,GENERAL,7,Nota,,,,NOTA,,,1131,0.83
73,Narayanpet,GENERAL,8,Pesala Jayadeva Reddy,MALE,45,GENERAL,YSRCP,,,938,0.69
73,Narayanpet,GENERAL,9,Polepally Vinod Kumar,MALE,37,GENERAL,IND,,,739,0.54
74,Mahbubnagar,GENERAL,1,Srinivas Goud. V,MALE,45,GENERAL,BRS,,,45447,30.67
74,Mahbubnagar,GENERAL,2,Yennam Srinivas Reddy,MALE,43,GENERAL,BJP,,,42308,28.55
74,Mahbubnagar,GENERAL,3,Ibrahim Syed,MALE,44,GENERAL,IND,,,27395,18.49
74,Mahbubnagar,GENERAL,4,Md. Obedulla Kothwal,MALE,52,GENERAL,INC,,,22744,15.35
74,Mahbubnagar,GENERAL,5,Dr.C. Amarendernath,MALE,46,GENERAL,IND,,,4666,3.15
74,Mahbubnagar,GENERAL,6,Gonela Mahender Mudiraj,MALE,40,GENERAL,IND,,,1399,0.94
74,Mahbubnagar,GENERAL,7,Bekkari Srinivas Reddy,MALE,53,GENERAL,YSRCP,,,1192,0.8
74,Mahbubnagar,GENERAL,8,Mangalagiri Yadagiri,MALE,46,GENERAL,BSP,,,998,0.67
74,Mahbubnagar,GENERAL,9,Nota,,,,NOTA,,,618,0.42
74,Mahbubnagar,GENERAL,10,Suryaprakash,MALE,41,SC,IND,,,328,0.22
74,Mahbubnagar,GENERAL,11,Bujjamma,FEMALE,32,ST,IND,,,309,0.21
74,Mahbubnagar,GENERAL,12,M. Ramakrishna Reddy,MALE,46,GENERAL,IND,,,288,0.19
74,Mahbubnagar,GENERAL,13,Jagadeesh Chand,MALE,30,GENERAL,IND,,,258,0.17
74,Mahbubnagar,GENERAL,14,Mohammed Abdul Raheem,MALE,50,GENERAL,IND,,,222,0.15
75,Jadcherla,GENERAL,1,Charlakola Laxma Reddy,MALE,52,GENERAL,BRS,,,70654,48.27
75,Jadcherla,GENERAL,2,Dr. Mallu Ravi,MALE,64,SC,INC,,,55920,38.21
75,Jadcherla,GENERAL,3,Chandra Shekar Marati,MALE,47,GENERAL,TDP,,,11465,7.83
75,Jadcherla,GENERAL,4,Nadiminti Srinivasulu,MALE,49,GENERAL,IND,,,2931,2.0
75,Jadcherla,GENERAL,5,M. Pandu Naik,MALE,51,ST,YSRCP,,,1738,1.19
75,Jadcherla,GENERAL,6,Nota,,,,NOTA,,,1537,1.05
75,Jadcherla,GENERAL,7,Anand Ummadi,MALE,44,SC,BSP,,,1330,0.91
75,Jadcherla,GENERAL,8,Yenmangandla Jangaiah,MALE,41,SC,IND,,,788,0.54
76,Devarkadra,GENERAL,1,Alla Venkateshwar Reddy,MALE,46,GENERAL,BRS,,,66354,44.23
76,Devarkadra,GENERAL,2,Pavan Kumar,MALE,41,GENERAL,INC,,,49432,32.95
76,Devarkadra,GENERAL,3,Seethamma,FEMALE,51,GENERAL,TDP,,,24422,16.28
76,Devarkadra,GENERAL,4,Aggani Narsimulu,MALE,40,GENERAL,IND,,,3803,2.53
76,Devarkadra,GENERAL,5,Allampally Ramkoti,MALE,38,GENERAL,IND,,,3396,2.26
76,Devarkadra,GENERAL,6,Nota,,,,NOTA,,,1213,0.81
76,Devarkadra,GENERAL,7,Pavan Kumar Reddy D,MALE,34,GENERAL,IND,,,875,0.58
76,Devarkadra,GENERAL,8,D.Janardhan,MALE,44,GENERAL,IND,,,529,0.35
77,Makthal,GENERAL,1,Chittem Ram Mohan Reddy,MALE,51,GENERAL,INC,,,51632,36.45
77,Makthal,GENERAL,2,Yelkoti Yella Reddy,MALE,75,GENERAL,BRS,,,41605,29.38
77,Makthal,GENERAL,3,Kothakotta Dhayaakkar Reddy,MALE,54,GENERAL,TDP,,,35235,24.88
77,Makthal,GENERAL,4,Ninganna,MALE,43,SC,IND,,,2885,2.04
77,Makthal,GENERAL,5,Varakatam Jagannath Reddy,MALE,41,GENERAL,YSRCP,,,2730,1.93
77,Makthal,GENERAL,6,Kori Mareppa,MALE,43,SC,BSP,,,1870,1.32
77,Makthal,GENERAL,7,K. Ramulu Goud,MALE,42,GENERAL,PPOI,,,1665,1.18
77,Makthal,GENERAL,8,Bangla T. Laxmi Kanth Reddy,MALE,42,GENERAL,IND,,,1063,0.75
77,Makthal,GENERAL,9,Nota,,,,NOTA,,,724,0.51
77,Makthal,GENERAL,10,Ramesh Bandari,MALE,30,GENERAL,IND,,,554,0.39
77,Makthal,GENERAL,11,Dasari Hema Sundar,MALE,37,SC,IND,,,472,0.33
77,Makthal,GENERAL,12,Baswaraj Karku,MALE,35,SC,IND,,,380,0.27
77,Makthal,GENERAL,13,Sugappa,MALE,50,GENERAL,IND,,,372,0.26
77,Makthal,GENERAL,14,Kadiyala Chinna Yadagiri,MALE,25,GENERAL,IND,,,268,0.19
77,Makthal,GENERAL,15,Jutla Srinivasulu,MALE,36,SC,IND,,,178,0.13
78,Wanaparthy,GENERAL,1,Dr.G.Chinna Reddy,MALE,58,GENERAL,INC,,,59543,35.38
78,Wanaparthy,GENERAL,2,Singireddy Niranjan Reddy,MALE,56,GENERAL,BRS,,,55252,32.83
78,Wanaparthy,GENERAL,3,Chandra Sekhar Reddy Ravula,MALE,59,GENERAL,TDP,,,45200,26.86
78,Wanaparthy,GENERAL,4,Kotham Prashant,MALE,38,GENERAL,IND,,,2759,1.64
78,Wanaparthy,GENERAL,5,Vanguri Madduletty,MALE,50,SC,BSP,,,1489,0.88
78,Wanaparthy,GENERAL,6,M.R.Muralidhar,MALE,40,GENERAL,PPOI,,,950,0.56
78,Wanaparthy,GENERAL,7,Nota,,,,NOTA,,,860,0.51
78,Wanaparthy,GENERAL,8,R.Ravi Prakash,MALE,37,GENERAL,YSRCP,,,631,0.37
78,Wanaparthy,GENERAL,9,Masulu,MALE,64,SC,IND,,,419,0.25
78,Wanaparthy,GENERAL,10,Dr.A.Bhupesh Kumar,MALE,51,GENERAL,IND,,,374,0.22
78,Wanaparthy,GENERAL,11,Manigilla Purushotham,MALE,34,SC,IND,,,308,0.18
78,Wanaparthy,GENERAL,12,Itiykala Maheshwar Reddy,MALE,29,GENERAL,IND,,,261,0.16
78,Wanaparthy,GENERAL,13,Gandham Suman,MALE,41,SC,IND,,,245,0.15
79,Gadwal,GENERAL,1,Aruna D. K,FEMALE,53,GENERAL,INC,,,83355,48.54
79,Gadwal,GENERAL,2,Bandla Krishna Mohan Reddy,MALE,47,GENERAL,BRS,,,75095,43.73
79,Gadwal,GENERAL,3,Krishnaiah,MALE,27,SC,IND,,,3576,2.08
79,Gadwal,GENERAL,4,V .L .Keshav Reddy,MALE,43,GENERAL,BJP,,,3431,2.0
79,Gadwal,GENERAL,5,Shekar Reddy Gondhi,MALE,35,GENERAL,IND,,,2780,1.62
79,Gadwal,GENERAL,6,Nota,,,,NOTA,,,862,0.5
79,Gadwal,GENERAL,7,M.Hanmanthu Rao Arya,MALE,44,SC,BSP,,,818,0.48
79,Gadwal,GENERAL,8,R.Prabhavathi,FEMALE,51,GENERAL,PPOI,,,535,0.31
79,Gadwal,GENERAL,9,Monesh,MALE,27,GENERAL,IND,,,388,0.23
79,Gadwal,GENERAL,10,Nagaraju,MALE,35,GENERAL,IND,,,347,0.2
79,Gadwal,GENERAL,11,Munnuru Kapu Gopal Reddy,MALE,43,GENERAL,IND,,,183,0.11
79,Gadwal,GENERAL,12,M. Maddileti,MALE,37,GENERAL,IND,,,127,0.07
79,Gadwal,GENERAL,13,Pedda Achanna Gowd,MALE,55,GENERAL,IND,,,121,0.07
79,Gadwal,GENERAL,14,P Padmavathi,FEMALE,41,GENERAL,IND,,,110,0.06
80,Alampur,SC,1,S.A.Sampath Kumar,MALE,41,SC,INC,,,57419,36.26
80,Alampur,SC,2,V.M.Abraham,MALE,68,SC,TDP,,,50689,32.01
80,Alampur,SC,3,Manda Sreenath,MALE,35,SC,BRS,,,38136,24.08
80,Alampur,SC,4,Bangi Laxmanna,MALE,46,SC,YSRCP,,,3779,2.39
80,Alampur,SC,5,M.Maddileti,MALE,48,SC,IND,,,3519,2.22
80,Alampur,SC,6,Thummala Ravi Kumar,MALE,38,SC,BSP,,,1866,1.18
80,Alampur,SC,7,Nota,,,,NOTA,,,965,0.61
80,Alampur,SC,8,Kashapogu Prabhakar,MALE,38,SC,IND,,,479,0.3
80,Alampur,SC,9,Sreelatha Ramesh.Ur.,FEMALE,32,SC,IND,,,421,0.27
80,Alampur,SC,10,K.Masthan,MALE,38,SC,IND,,,401,0.25
80,Alampur,SC,11,Swamulu,MALE,32,SC,JMBP,,,354,0.22
80,Alampur,SC,12,M.Ravindar,MALE,36,SC,IND,,,316,0.2
81,Nagarkurnool,GENERAL,1,Marri Janardhan Reddy,MALE,46,GENERAL,BRS,,,62470,41.34
81,Nagarkurnool,GENERAL,2,Kuchakulla Damodar Reddy,MALE,67,GENERAL,INC,,,48035,31.79
81,Nagarkurnool,GENERAL,3,Dr. Nagam Shashidhar Reddy,MALE,38,GENERAL,BJP,,,27789,18.39
81,Nagarkurnool,GENERAL,4,M Chennakeshva Giri Babu,MALE,32,SC,IND,,,4070,2.69
81,Nagarkurnool,GENERAL,5,Anthati Nagaiah,MALE,40,SC,BSP,,,2616,1.73
81,Nagarkurnool,GENERAL,6,B. Balaraju,MALE,40,SC,IND,,,2313,1.53
81,Nagarkurnool,GENERAL,7,Srinivas Reddy,MALE,38,GENERAL,YSRCP,,,1003,0.66
81,Nagarkurnool,GENERAL,8,Nota,,,,NOTA,,,581,0.38
81,Nagarkurnool,GENERAL,9,Teppa Thirupathaiah,MALE,48,GENERAL,IND,,,470,0.31
81,Nagarkurnool,GENERAL,10,Vellijala Baswaiah,MALE,44,SC,AIFB,,,443,0.29
81,Nagarkurnool,GENERAL,11,P. Krishnaiah,MALE,32,SC,IND,,,424,0.28
81,Nagarkurnool,GENERAL,12,S Yadagiri,MALE,28,SC,IND,,,249,0.16
81,Nagarkurnool,GENERAL,13,Rekhya,MALE,33,ST,IND,,,220,0.15
81,Nagarkurnool,GENERAL,14,A Srinivas Goud,MALE,47,GENERAL,IND,,,219,0.14
81,Nagarkurnool,GENERAL,15,Balaraju Kandikonda,MALE,49,GENERAL,IND,,,215,0.14
82,Achampet,SC,1,Guvvala Balaraju,MALE,36,SC,BRS,,,62584,42.68
82,Achampet,SC,2,Chikkudu Vamshikrishna,MALE,48,SC,INC,,,50764,34.62
82,Achampet,SC,3,Pothuganti Ramulu,MALE,61,SC,TDP,,,24199,16.5
82,Achampet,SC,4,Nidigonda Sriramu,MALE,39,SC,BSP,,,3269,2.23
82,Achampet,SC,5,Chintha Anjaneyulu,MALE,46,SC,CPM,,,2595,1.77
82,Achampet,SC,6,Nota,,,,NOTA,,,1298,0.89
82,Achampet,SC,7,B.Ravinder,MALE,34,SC,YSRCP,,,1279,0.87
82,Achampet,SC,8,Chinthala Venkateshwarlu,MALE,26,SC,AAAP,,,657,0.45
83,Kalwakurthy,GENERAL,1,Challa Vamshichand Reddy,MALE,33,GENERAL,INC,,,42782,26.44
83,Kalwakurthy,GENERAL,2,Achary Talloju,MALE,48,GENERAL,BJP,,,42704,26.39
83,Kalwakurthy,GENERAL,3,Gurka Jaipal Yadav,MALE,58,GENERAL,BRS,,,29844,18.45
83,Kalwakurthy,GENERAL,4,Kashireddy Narayana Reddy,MALE,50,GENERAL,IND,,,24095,14.89
83,Kalwakurthy,GENERAL,5,Yadma Kista Reddy,MALE,64,GENERAL,YSRCP,,,13818,8.54
83,Kalwakurthy,GENERAL,6,Balaji Singh.T,MALE,43,GENERAL,IND,,,3236,2.0
83,Kalwakurthy,GENERAL,7,Kaanugula Jangaiah,MALE,46,GENERAL,BSP,,,1911,1.18
83,Kalwakurthy,GENERAL,8,Nota,,,,NOTA,,,1140,0.7
83,Kalwakurthy,GENERAL,9,V.Hussain,MALE,33,ST,RLD,,,921,0.57
83,Kalwakurthy,GENERAL,10,D. Krishna Reddy,MALE,25,GENERAL,IND,,,693,0.43
83,Kalwakurthy,GENERAL,11,Yatham Srinivas,MALE,40,GENERAL,IND,,,655,0.4
84,Shadnagar,GENERAL,1,Anjaiah Yelganamoni,MALE,59,GENERAL,BRS,,,70315,45.37
84,Shadnagar,GENERAL,2,Chowlapally Prathap Reddy,MALE,57,GENERAL,INC,,,52987,34.19
84,Shadnagar,GENERAL,3,Sreevardan Reddy Nelli,MALE,39,GENERAL,BJP,,,20425,13.18
84,Shadnagar,GENERAL,4,Aenugu Mahender Reddy,MALE,48,GENERAL,IND,,,5108,3.3
84,Shadnagar,GENERAL,5,Bobbili Sudhakar Reddy,MALE,42,GENERAL,YSRCP,,,1713,1.11
84,Shadnagar,GENERAL,6,Anjaiah,MALE,54,SC,IND,,,949,0.61
84,Shadnagar,GENERAL,7,Nota,,,,NOTA,,,846,0.55
84,Shadnagar,GENERAL,8,Dhanakka Sangameshwar,MALE,38,SC,AAAP,,,476,0.31
84,Shadnagar,GENERAL,9,Busa Jangaiah Mangali,MALE,46,GENERAL,IND,,,397,0.26
84,Shadnagar,GENERAL,10,A.Chandrashekher,MALE,45,GENERAL,IND,,,354,0.23
84,Shadnagar,GENERAL,11,Mohammed. Shafiuddin,MALE,49,GENERAL,IND,,,336,0.22
84,Shadnagar,GENERAL,12,Anjaneyulu Gundu,MALE,44,GENERAL,IND,,,301,0.19
84,Shadnagar,GENERAL,13,Shaik Noorulla Khan,MALE,34,GENERAL,IND,,,294,0.19
84,Shadnagar,GENERAL,14,Dr.C.Ramakrishna,MALE,58,SC,IND,,,244,0.16
84,Shadnagar,GENERAL,15,Raghapuram Radhika,FEMALE,31,GENERAL,IND,,,240,0.15
85,Kollapur,GENERAL,1,Jupally Krishna Rao,MALE,50,GENERAL,BRS,,,72741,46.86
85,Kollapur,GENERAL,2,Beeram Harshavardhan Reddy,MALE,35,GENERAL,INC,,,62243,40.1
85,Kollapur,GENERAL,3,Katikaneni Madhusudhan Rao,MALE,64,GENERAL,BJP,,,5358,3.45
85,Kollapur,GENERAL,4,M.D. Jabbar,MALE,48,GENERAL,CPM,,,4481,2.89
85,Kollapur,GENERAL,5,E.Srinivas,MALE,37,GENERAL,IND,,,4296,2.77
85,Kollapur,GENERAL,6,K. Venkatesh,MALE,36,SC,BSP,,,1871,1.21
85,Kollapur,GENERAL,7,Konda Sudhakar Reddy,MALE,37,GENERAL,IND,,,1371,0.88
85,Kollapur,GENERAL,8,Nota,,,,NOTA,,,767,0.49
85,Kollapur,GENERAL,9,Jambula .Srinivas Reddy,MALE,62,GENERAL,PPOI,,,694,0.45
85,Kollapur,GENERAL,10,Bolle Swamy,MALE,31,SC,IND,,,610,0.39
85,Kollapur,GENERAL,11,Anjaneyudu V,MALE,32,GENERAL,IND,,,321,0.21
85,Kollapur,GENERAL,12,Anvarpasha M.D.,MALE,28,GENERAL,IND,,,249,0.16
85,Kollapur,GENERAL,13,Arjanudu Rao,MALE,35,GENERAL,IND,,,222,0.14
86,Devarakonda,ST,1,Ravindra Kumar Ramavath,MALE,42,ST,CPI,,,57717,35.64
86,Devarakonda,ST,2,Bheelya Naik Kethavath,MALE,39,ST,TDP,,,53501,33.04
86,Devarakonda,ST,3,Kethavath Lalu,MALE,49,ST,BRS,,,38618,23.85
86,Devarakonda,ST,4,Dheeravath Ravi,MALE,34,ST,CPM,,,5791,3.58
86,Devarakonda,ST,5,Vadthya Nagaraju,MALE,26,ST,BSP,,,1796,1.11
86,Devarakonda,ST,6,Nota,,,,NOTA,,,1166,0.72
86,Devarakonda,ST,7,Nageswar Rao.J,MALE,52,ST,YSRCP,,,1121,0.69
86,Devarakonda,ST,8,Chelamalla Jhansi Lakshmi Bai,FEMALE,28,ST,IND,,,686,0.42
86,Devarakonda,ST,9,Kethavath Nageswara Rao,MALE,27,ST,AAAP,,,542,0.33
86,Devarakonda,ST,10,Rudrakshi Yadaiah,MALE,42,ST,IND,,,502,0.31
86,Devarakonda,ST,11,Dharavath Ravindra Naik,MALE,61,ST,RLD,,,500,0.31
87,Nagarjuna Sagar,GENERAL,1,Jana Reddy Kunduru,MALE,67,GENERAL,INC,,,69684,42.72
87,Nagarjuna Sagar,GENERAL,2,Nomula Narsimaiah,MALE,54,GENERAL,BRS,,,53208,32.62
87,Nagarjuna Sagar,GENERAL,3,Kadari Anjaiah Yadav,MALE,44,GENERAL,TDP,,,27858,17.08
87,Nagarjuna Sagar,GENERAL,4,Janaki Ram Godavarthy,MALE,59,GENERAL,MASP,,,3322,2.04
87,Nagarjuna Sagar,GENERAL,5,Kunreddy Nagireddy,MALE,48,GENERAL,CPM,,,2090,1.28
87,Nagarjuna Sagar,GENERAL,6,Mallu Ravindar Reddy,MALE,42,GENERAL,YSRCP,,,2029,1.24
87,Nagarjuna Sagar,GENERAL,7,Yele Ranganayakulu,MALE,45,GENERAL,PPOI,,,1103,0.68
87,Nagarjuna Sagar,GENERAL,8,Panugundla Biksham,MALE,34,GENERAL,BSP,,,871,0.53
87,Nagarjuna Sagar,GENERAL,9,Nota,,,,NOTA,,,775,0.48
87,Nagarjuna Sagar,GENERAL,10,Nimmala Indira,FEMALE,47,GENERAL,JASPA,,,640,0.39
87,Nagarjuna Sagar,GENERAL,11,Sapavath Kishan,MALE,33,ST,IND,,,602,0.37
87,Nagarjuna Sagar,GENERAL,12,D.S.K.V. Naik,MALE,32,ST,IND,,,348,0.21
87,Nagarjuna Sagar,GENERAL,13,Royyala Srinivasu,MALE,43,SC,IND,,,310,0.19
87,Nagarjuna Sagar,GENERAL,14,Duduku Lakshminarayana,MALE,42,GENERAL,IND,,,288,0.18
88,Miryalaguda,GENERAL,1,Bhaskar Rao Nallamothu,MALE,62,GENERAL,INC,,,62059,37.57
88,Miryalaguda,GENERAL,2,Alugubelli Amarender Reddy,MALE,46,GENERAL,BRS,,,56005,33.9
88,Miryalaguda,GENERAL,3,Julakanti Ranga Reddy,MALE,58,GENERAL,CPM,,,22592,13.68
88,Miryalaguda,GENERAL,4,Bantu Venkateshwarlu,MALE,50,GENERAL,TDP,,,20758,12.57
88,Miryalaguda,GENERAL,5,Nota,,,,NOTA,,,957,0.58
88,Miryalaguda,GENERAL,6,Dhanavath Lalu,MALE,36,ST,IND,,,879,0.53
88,Miryalaguda,GENERAL,7,Marepally Srinivasreddy,MALE,52,GENERAL,LSP,,,878,0.53
88,Miryalaguda,GENERAL,8,Sarikonda Rushikeshwar Raju,MALE,31,GENERAL,AAAP,,,540,0.33
88,Miryalaguda,GENERAL,9,D.Hanya,MALE,43,ST,IND,,,521,0.32
89,Huzurnagar,GENERAL,1,Uttam Kumar Reddy Nalamada,MALE,51,GENERAL,INC,,,69879,38.94
89,Huzurnagar,GENERAL,2,Kasoju Shankaramma,FEMALE,42,GENERAL,BRS,,,45955,25.61
89,Huzurnagar,GENERAL,3,Gattu Srikanth Reddy,MALE,38,GENERAL,YSRCP,,,29692,16.55
89,Huzurnagar,GENERAL,4,Swamy Goud Vangala,MALE,62,GENERAL,TDP,,,25395,14.15
89,Huzurnagar,GENERAL,5,Parepally Shekar Rao,MALE,51,GENERAL,CPM,,,5618,3.13
89,Huzurnagar,GENERAL,6,Vakiti Chinna Srinivas,MALE,41,GENERAL,BSP,,,963,0.54
89,Huzurnagar,GENERAL,7,Nota,,,,NOTA,,,852,0.47
89,Huzurnagar,GENERAL,8,Tanneru Venkateshwarlu,MALE,34,GENERAL,AAAP,,,462,0.26
89,Huzurnagar,GENERAL,9,Chinthapally Yadagiri,MALE,27,SC,IND,,,405,0.23
89,Huzurnagar,GENERAL,10,Gangireddy Koti Reddy,MALE,28,GENERAL,IND,,,217,0.12
90,Kodad,GENERAL,1,Padmavathi Reddy Nalamada,FEMALE,46,GENERAL,INC,,,81966,45.2
90,Kodad,GENERAL,2,Bollam Mallaiah Yadav,MALE,48,GENERAL,TDP,,,68592,37.83
90,Kodad,GENERAL,3,Kanmantha Reddy Shashidhar Reddy,MALE,47,GENERAL,BRS,,,13404,7.39
90,Kodad,GENERAL,4,Yerneni Venkata Rathnam Babu,MALE,55,GENERAL,YSRCP,,,8302,4.58
90,Kodad,GENERAL,5,Juttukonda Basavaiah,MALE,44,GENERAL,CPM,,,4165,2.3
90,Kodad,GENERAL,6,Dasari Jayasurya,MALE,31,SC,BSP,,,1080,0.6
90,Kodad,GENERAL,7,Khaleel Ahamed Shaik,MALE,38,GENERAL,IND,,,825,0.45
90,Kodad,GENERAL,8,Nota,,,,NOTA,,,621,0.34
90,Kodad,GENERAL,9,Martha Rama Krishna,MALE,27,GENERAL,AAAP,,,472,0.26
90,Kodad,GENERAL,10,Sunkara Linga Reddy,MALE,45,GENERAL,IND,,,356,0.2
90,Kodad,GENERAL,11,Sathuluri Govinda Rao,MALE,39,GENERAL,LSP,,,354,0.2
90,Kodad,GENERAL,12,Muppani Sriram Reddy,MALE,51,GENERAL,IND,,,293,0.16
90,Kodad,GENERAL,13,V.Narasimha Rao,MALE,50,GENERAL,IND,,,179,0.1
90,Kodad,GENERAL,14,Kollu Lakshmi Narayana Rao,MALE,39,GENERAL,IND,,,163,0.09
90,Kodad,GENERAL,15,Godeshi Pedda Lingaiah,MALE,69,GENERAL,IND,,,140,0.08
90,Kodad,GENERAL,16,Polampally Dana Veera,MALE,33,SC,IND,,,139,0.08
90,Kodad,GENERAL,17,Banothu Haapa,MALE,40,ST,IND,,,138,0.08
90,Kodad,GENERAL,18,Kandula Madhu,MALE,28,SC,IND,,,137,0.08
91,Suryapet,GENERAL,1,Guntakandla Jagadish Reddy,MALE,49,GENERAL,BRS,,,43554,25.22
91,Suryapet,GENERAL,2,Sankineni Venkateshwer Rao,MALE,51,GENERAL,IND,,,41335,23.93
91,Suryapet,GENERAL,3,Damodar Reddy Ramreddy,MALE,62,GENERAL,INC,,,39175,22.68
91,Suryapet,GENERAL,4,Patel Ramesh Reddy,MALE,44,GENERAL,TDP,,,38529,22.31
91,Suryapet,GENERAL,5,Beeravolu Sri Harsha,MALE,30,GENERAL,IND,,,2797,1.62
91,Suryapet,GENERAL,6,Beeravolu Somi Reddy,MALE,60,GENERAL,YSRCP,,,1621,0.94
91,Suryapet,GENERAL,7,Muppani Linga Reddy,MALE,50,GENERAL,IND,,,1448,0.84
91,Suryapet,GENERAL,8,Dasari Narendar,MALE,42,SC,BSP,,,1202,0.7
