seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
73,Narayanpet,GENERAL,1,Chittem Parnika Reddy,FEMALE,30,GENERAL,INC,84005,703,84708,46.31
73,Narayanpet,GENERAL,2,S.rajender Reddy,MALE,58,GENERAL,BRS,76499,258,76757,41.97
73,Narayanpet,GENERAL,3,K. Rathanga Pandu Reddy,MALE,58,GENERAL,BJP,14869,209,15078,8.24
73,Narayanpet,GENERAL,4,Bodhigeli Srinivasulu,MALE,32,SC,BSP,2457,11,2468,1.35
73,Narayanpet,GENERAL,5,Nota,,,,NOTA,1512,5,1517,0.83
73,Narayanpet,GENERAL,6,K.rajender Reddy,MALE,45,GENERAL,IND,1081,1,1082,0.59
73,Narayanpet,GENERAL,7,Eashwar,MALE,26,SC,DHRMSMJP,916,3,919,0.5
73,Narayanpet,GENERAL,8,Sathyanarayana Banda,MALE,35,GENERAL,IND,370,0,370,0.2
74,Mahbubnagar,GENERAL,1,Yennam Srinivas Reddy,MALE,53,GENERAL,INC,84728,2499,87227,48.04
74,Mahbubnagar,GENERAL,2,V. Srinivas Goud,MALE,54,GENERAL,BRS,67736,753,68489,37.72
74,Mahbubnagar,GENERAL,3,A.p. Mithun Kumar Reddy,MALE,39,GENERAL,BJP,19376,543,19919,10.97
74,Mahbubnagar,GENERAL,4,P. Swapna,FEMALE,37,GENERAL,BSP,1287,30,1317,0.73
74,Mahbubnagar,GENERAL,5,Karukonda Srinivasulu,MALE,42,GENERAL,IND,1168,6,1174,0.65
74,Mahbubnagar,GENERAL,6,Nota,,,,NOTA,1140,17,1157,0.64
74,Mahbubnagar,GENERAL,7,Mettukadi Sreenivasulu,MALE,63,GENERAL,IND,730,7,737,0.41
74,Mahbubnagar,GENERAL,8,Mohammed Imtiyaz Ahamad,MALE,49,GENERAL,IND,605,3,608,0.33
74,Mahbubnagar,GENERAL,9,Mohammed Shareef,MALE,46,GENERAL,IND,229,2,231,0.13
74,Mahbubnagar,GENERAL,10,K. Ramulu,MALE,45,SC,DHRMSMJP,121,1,122,0.07
74,Mahbubnagar,GENERAL,11,Munnur Ravi,MALE,37,GENERAL,AIFB,118,3,121,0.07
74,Mahbubnagar,GENERAL,12,Ashok Kumar Gajbinkar,MALE,51,GENERAL,IND,117,0,117,0.06
74,Mahbubnagar,GENERAL,13,Iqbal Ahmed Khan,MALE,38,GENERAL,BMUP,106,0,106,0.06
74,Mahbubnagar,GENERAL,14,C. Srinivas Reddy,MALE,37,GENERAL,JSKHP,88,1,89,0.05
74,Mahbubnagar,GENERAL,15,M.a. Khadar,MALE,42,GENERAL,PGSP,81,0,81,0.04
74,Mahbubnagar,GENERAL,16,T. Krishna,MALE,45,GENERAL,BCYP,74,3,77,0.04
75,Jadcherla,GENERAL,1,Anirudh Reddy Janampalli,MALE,43,GENERAL,INC,90145,720,90865,50.3
75,Jadcherla,GENERAL,2,Charlakola Laxma Rreddy,MALE,62,GENERAL,BRS,75515,179,75694,41.9
75,Jadcherla,GENERAL,3,Chitaranjan Das. J,MALE,72,GENERAL,BJP,7219,93,7312,4.05
75,Jadcherla,GENERAL,4,Shiva Kumar,MALE,35,GENERAL,BSP,1721,4,1725,0.95
75,Jadcherla,GENERAL,5,Nota,,,,NOTA,1652,3,1655,0.92
75,Jadcherla,GENERAL,6,A. Ravi Kumar,MALE,41,GENERAL,IND,975,0,975,0.54
75,Jadcherla,GENERAL,7,M. Shankar,MALE,37,ST,IND,975,0,975,0.54
75,Jadcherla,GENERAL,8,L. Mohan,MALE,32,ST,IND,276,0,276,0.15
75,Jadcherla,GENERAL,9,K Narssingaraw,MALE,48,GENERAL,GNASURKP,197,0,197,0.11
75,Jadcherla,GENERAL,10,Adla Balavardhan Goud,MALE,50,GENERAL,AIFB,179,1,180,0.1
75,Jadcherla,GENERAL,11,Veljala Baswaiah,MALE,53,SC,RCPI(R),172,1,173,0.1
75,Jadcherla,GENERAL,12,Kosgi Yadaiah,MALE,40,SC,DHRMSMJP,151,3,154,0.09
75,Jadcherla,GENERAL,13,Srikanth Pillela,MALE,27,SC,BCYP,145,0,145,0.08
75,Jadcherla,GENERAL,14,Anand Ummadi,MALE,55,GENERAL,BMUP,136,1,137,0.08
75,Jadcherla,GENERAL,15,Maata Shree Jaanakamma,THIRD,46,GENERAL,RSHTSMNYPP,107,0,107,0.06
75,Jadcherla,GENERAL,16,Aneel Kumar,MALE,38,GENERAL,JSKHP,70,0,70,0.04
76,Devarkadra,GENERAL,1,Gavinolla Madhusudan Reddy (gmr),MALE,52,GENERAL,INC,87909,642,88551,45.31
76,Devarkadra,GENERAL,2,Alla Venkateswar Reddy,MALE,55,GENERAL,BRS,87002,157,87159,44.6
76,Devarkadra,GENERAL,3,Konda Prashanth Reddy,MALE,39,GENERAL,BJP,13104,60,13164,6.74
76,Devarkadra,GENERAL,4,Basi Reddy Santhosh Reddy,MALE,40,GENERAL,BSP,1896,13,1909,0.98
76,Devarkadra,GENERAL,5,Nota,,,,NOTA,1705,1,1706,0.87
76,Devarkadra,GENERAL,6,Mandadi Venkat Narshimha Reddy,MALE,62,GENERAL,IND,1099,3,1102,0.56
76,Devarkadra,GENERAL,7,Ramu,MALE,31,GENERAL,IND,761,2,763,0.39
76,Devarkadra,GENERAL,8,A. Venkateshwar Reddy,MALE,53,GENERAL,IND,500,0,500,0.26
76,Devarkadra,GENERAL,9,Badaramoni Jangaiah,MALE,52,GENERAL,DHRMSMJP,162,0,162,0.08
76,Devarkadra,GENERAL,10,B.madhu Sudhan Reddy,MALE,48,GENERAL,JSKHP,124,0,124,0.06
76,Devarkadra,GENERAL,11,Gaddam. Yallappa.,MALE,44,GENERAL,PEP,115,0,115,0.06
76,Devarkadra,GENERAL,12,Bomma Raghavendra,MALE,41,GENERAL,AIFB,87,0,87,0.04
76,Devarkadra,GENERAL,13,Gunti Palli Kathialiah Valmki Boya,MALE,37,GENERAL,VTRP,78,3,81,0.04
77,Makthal,GENERAL,1,Vakiti Srihari,MALE,51,GENERAL,INC,74286,631,74917,39.88
77,Makthal,GENERAL,2,Chittem Ram Mohan Reddy,MALE,60,GENERAL,BRS,57292,100,57392,30.55
77,Makthal,GENERAL,3,Jalander Reddy Madi Reddy,MALE,59,GENERAL,BJP,45229,226,45455,24.2
77,Makthal,GENERAL,4,Jagannath Reddy Varkatam,MALE,51,GENERAL,BSP,2446,8,2454,1.31
77,Makthal,GENERAL,5,Nota,,,,NOTA,1895,1,1896,1.01
77,Makthal,GENERAL,6,Myathari Dasharath Kumar,MALE,29,SC,DHRMSMJP,1148,6,1154,0.61
77,Makthal,GENERAL,7,K Laxmanna,MALE,29,SC,IND,1082,0,1082,0.58
77,Makthal,GENERAL,8,Gavinolla Venkatrama Reddy,MALE,50,GENERAL,AIFB,978,1,979,0.52
77,Makthal,GENERAL,9,Anil,MALE,35,GENERAL,IND,873,0,873,0.46
77,Makthal,GENERAL,10,Bharath Kumar Bushanolla,MALE,29,GENERAL,IND,653,0,653,0.35
77,Makthal,GENERAL,11,M Balakrishna Nirudyogi,MALE,31,GENERAL,IND,508,1,509,0.27
77,Makthal,GENERAL,12,Paathinti Vishnuvardhan Reddy,MALE,45,GENERAL,IND,470,0,470,0.25
78,Wanaparthy,GENERAL,1,Megha Reddy Tudi,MALE,51,GENERAL,INC,105469,1646,107115,50.25
78,Wanaparthy,GENERAL,2,Singireddy Niranjan Reddy,MALE,65,GENERAL,BRS,81269,526,81795,38.37
78,Wanaparthy,GENERAL,3,Anugna Reddy Bujala,MALE,38,GENERAL,BJP,9034,151,9185,4.31
78,Wanaparthy,GENERAL,4,Mandla Maiboos,MALE,50,GENERAL,BSP,3935,47,3982,1.87
78,Wanaparthy,GENERAL,5,Arjun Yadav Kundhella,MALE,26,GENERAL,AODRP,2390,3,2393,1.12
78,Wanaparthy,GENERAL,6,Munipally Rajinikanth,MALE,38,GENERAL,IND,2143,3,2146,1.01
78,Wanaparthy,GENERAL,7,Katravath Ramulu,MALE,31,ST,IND,2012,1,2013,0.94
78,Wanaparthy,GENERAL,8,Nota,,,,NOTA,1928,10,1938,0.91
78,Wanaparthy,GENERAL,9,Bankala Yellaiah,MALE,40,SC,DHRMSMJP,1257,14,1271,0.6
78,Wanaparthy,GENERAL,10,Gangavaram Ramakrishna Reddy,MALE,46,GENERAL,IND,366,5,371,0.17
78,Wanaparthy,GENERAL,11,Neelam Rukmangadhar,MALE,38,GENERAL,IND,294,7,301,0.14
78,Wanaparthy,GENERAL,12,Kammari Suryaprakash,MALE,41,GENERAL,PEP,224,5,229,0.11
78,Wanaparthy,GENERAL,13,Gondi Venkata Ramana,MALE,47,GENERAL,IND,220,4,224,0.11
78,Wanaparthy,GENERAL,14,T. Dayanand,MALE,30,GENERAL,IND,198,3,201,0.09
79,Gadwal,GENERAL,1,Bandla Krishna Mohan Reddy,MALE,56,GENERAL,BRS,93720,377,94097,43.79
79,Gadwal,GENERAL,2,Saritha W/o Thirupataiah,FEMALE,40,GENERAL,INC,86039,1022,87061,40.52
79,Gadwal,GENERAL,3,G. Ranjith Kumar,MALE,39,GENERAL,AIFB,13429,25,13454,6.26
79,Gadwal,GENERAL,4,Shiva Reddy,MALE,59,GENERAL,BJP,7422,136,7558,3.52
79,Gadwal,GENERAL,5,Br Thimmanna,MALE,39,SC,IND,2824,2,2826,1.32
79,Gadwal,GENERAL,6,Athikur Rahaman,MALE,59,GENERAL,BSP,1762,9,1771,0.82
79,Gadwal,GENERAL,7,Raghavendrudu,MALE,33,GENERAL,IND,1143,0,1143,0.53
79,Gadwal,GENERAL,8,Ediga Parameshwar Goud,MALE,34,GENERAL,IND,835,3,838,0.39
79,Gadwal,GENERAL,9,Raju Gaddegothram,MALE,34,SC,IND,778,0,778,0.36
79,Gadwal,GENERAL,10,Nota,,,,NOTA,761,14,775,0.36
79,Gadwal,GENERAL,11,N Venkatesh Naik,MALE,31,ST,IND,692,0,692,0.32
79,Gadwal,GENERAL,12,K Srinivasulu S/o K Krishna Murthy,MALE,37,GENERAL,IND,593,0,593,0.28
79,Gadwal,GENERAL,13,K. Krishna,MALE,32,GENERAL,BHRTSWDCNG,584,0,584,0.27
79,Gadwal,GENERAL,14,Saritha W/o Srinivas Goud,FEMALE,36,GENERAL,IND,513,1,514,0.24
79,Gadwal,GENERAL,15,Budida Anil Kumar,MALE,26,SC,IND,445,0,445,0.21
79,Gadwal,GENERAL,16,B Eshwar,MALE,41,GENERAL,IND,430,3,433,0.2
79,Gadwal,GENERAL,17,Upari Ravi Kumar,MALE,34,GENERAL,IND,299,0,299,0.14
79,Gadwal,GENERAL,18,Subba Rao,MALE,47,GENERAL,PPOI,294,0,294,0.14
79,Gadwal,GENERAL,19,G Saritha,FEMALE,31,GENERAL,NRCP,266,3,269,0.13
79,Gadwal,GENERAL,20,K Srinivasulu S/o K Sunkanna,MALE,48,SC,IND,240,1,241,0.11
79,Gadwal,GENERAL,21,Malicheti Venkat Reddy,MALE,60,GENERAL,VTRP,205,2,207,0.1
80,Alampur,SC,1,Vijayudu,MALE,46,SC,BRS,103770,290,104060,52.88
80,Alampur,SC,2,S.a.sampath Kumar,MALE,51,SC,INC,72550,937,73487,37.34
80,Alampur,SC,3,Dr.r.prasanna Kumar,MALE,51,SC,BSP,6036,46,6082,3.09
80,Alampur,SC,4,Rajagopal Perumallu,MALE,63,SC,BJP,4630,81,4711,2.39
80,Alampur,SC,5,Nota,,,,NOTA,2003,10,2013,1.02
80,Alampur,SC,6,Beesanna,MALE,57,SC,IND,1263,0,1263,0.64
80,Alampur,SC,7,Perapogu Prasangi,MALE,58,SC,IND,1149,3,1152,0.59
80,Alampur,SC,8,Raju,MALE,45,SC,IND,1085,0,1085,0.55
80,Alampur,SC,9,H Vijay Babu,MALE,35,SC,IND,863,0,863,0.44
80,Alampur,SC,10,Ayyappagari Sunil,MALE,31,SC,BCYP,794,1,795,0.4
80,Alampur,SC,11,Laxmanna,MALE,26,SC,DHRMSMJP,452,3,455,0.23
80,Alampur,SC,12,K.gopal,MALE,45,SC,IND,324,0,324,0.16
80,Alampur,SC,13,Maddileti,MALE,30,SC,AINSMP,259,0,259,0.13
80,Alampur,SC,14,Linganna R P,MALE,37,SC,AIFB,248,0,248,0.13
81,Nagarkurnool,GENERAL,1,Dr. Kuchkulla Rajesh Reddy,MALE,50,GENERAL,INC,86097,1064,87161,47.21
81,Nagarkurnool,GENERAL,2,Marri Janardhan Reddy,MALE,54,GENERAL,BRS,81616,297,81913,44.37
81,Nagarkurnool,GENERAL,3,K Kumar,MALE,50,SC,BSP,4880,34,4914,2.66
81,Nagarkurnool,GENERAL,4,Shankar K,MALE,39,GENERAL,sps,2172,0,2172,1.18
81,Nagarkurnool,GENERAL,5,Vanga Laxman Goud,MALE,38,GENERAL,JnP,1906,49,1955,1.06
81,Nagarkurnool,GENERAL,6,Mudavath Balaraju Naik,MALE,34,ST,IND,1693,0,1693,0.92
81,Nagarkurnool,GENERAL,7,Nota,,,,NOTA,1116,6,1122,0.61
81,Nagarkurnool,GENERAL,8,Ramachandra Reddy. K,MALE,52,GENERAL,IND,1120,0,1120,0.61
81,Nagarkurnool,GENERAL,9,Busi Reddy Sudhakar Reddy,MALE,63,GENERAL,IND,732,8,740,0.4
81,Nagarkurnool,GENERAL,10,Janaki Ram Reddy Kadukuntla,MALE,36,GENERAL,IND,580,0,580,0.31
81,Nagarkurnool,GENERAL,11,Gaddam Vijay,MALE,39,SC,BMUP,503,0,503,0.27
81,Nagarkurnool,GENERAL,12,Dannoji Aravind,MALE,33,GENERAL,DHRMSMJP,217,7,224,0.12
81,Nagarkurnool,GENERAL,13,Vanguri Jayashanker,MALE,33,SC,BARESP,150,0,150,0.08
81,Nagarkurnool,GENERAL,14,J.swamy,MALE,33,GENERAL,PPOI,144,0,144,0.08
81,Nagarkurnool,GENERAL,15,C. Surender Reddy,MALE,28,GENERAL,VTRP,118,2,120,0.06
81,Nagarkurnool,GENERAL,16,Bachipur Venkataiah,MALE,43,GENERAL,PEP,104,1,105,0.06
82,Achampet,SC,1,Chikkudu Vamshi Krishna,MALE,57,SC,INC,113761,1576,115337,58.96
82,Achampet,SC,2,Guvvala Balaraju,MALE,46,SC,BRS,65661,350,66011,33.74
82,Achampet,SC,3,Devani Satish Madiga,MALE,54,SC,BJP,4201,66,4267,2.18
82,Achampet,SC,4,Nota,,,,NOTA,2830,3,2833,1.45
82,Achampet,SC,5,Bejavada Ravikumar,MALE,53,SC,IND,2684,0,2684,1.37
82,Achampet,SC,6,Mothukuri Nagarjun,MALE,33,SC,BSP,1174,15,1189,0.61
82,Achampet,SC,7,Guddati Balraju,MALE,29,SC,AODRP,851,1,852,0.44
82,Achampet,SC,8,Ravi Arragadda,MALE,28,SC,IND,744,1,745,0.38
82,Achampet,SC,9,Charagonda Krishnamma,FEMALE,50,SC,IND,525,5,530,0.27
82,Achampet,SC,10,Chintha Saibabu,MALE,31,SC,DHRMSMJP,345,5,350,0.18
82,Achampet,SC,11,Kunda Mallikarjun,MALE,43,SC,YGATLSIP,239,0,239,0.12
82,Achampet,SC,12,N. Praveen Kumar,MALE,30,SC,IND,209,0,209,0.11
82,Achampet,SC,13,N. Sathyam,MALE,38,SC,ABDP,193,1,194,0.1
82,Achampet,SC,14,Kondapally Ramulu,MALE,44,SC,BMUP,103,0,103,0.05
82,Achampet,SC,15,Koyyala Srinivas,MALE,36,SC,PRSHP,77,0,77,0.04
83,Kalwakurthy,GENERAL,1,Kasireddy Narayan Reddy,MALE,59,GENERAL,INC,75058,800,75858,37.41
83,Kalwakurthy,GENERAL,2,Achari Thalloju,MALE,57,GENERAL,BJP,69969,479,70448,34.75
83,Kalwakurthy,GENERAL,3,Gurka Jaipal Yadav,MALE,69,GENERAL,BRS,42638,209,42847,21.13
83,Kalwakurthy,GENERAL,4,Kommu Srinivasulu,MALE,37,GENERAL,BSP,2646,21,2667,1.32
83,Kalwakurthy,GENERAL,5,Adula Srinu,MALE,33,GENERAL,AODRP,1938,3,1941,0.96
83,Kalwakurthy,GENERAL,6,Vaggu Vinay,MALE,26,SC,VTRP,1110,1,1111,0.55
83,Kalwakurthy,GENERAL,7,Syed Ahmed Ali,MALE,40,GENERAL,YGATLSIP,922,0,922,0.45
83,Kalwakurthy,GENERAL,8,Vankeshwaram Ramesh,MALE,34,SC,DHRMSMJP,900,7,907,0.45
83,Kalwakurthy,GENERAL,9,Paladi Kiran Kumar,MALE,29,SC,SUCI,713,1,714,0.35
83,Kalwakurthy,GENERAL,10,M. Pandurangaiah,MALE,36,GENERAL,BARESP,685,0,685,0.34
83,Kalwakurthy,GENERAL,11,Nota,,,,NOTA,660,1,661,0.33
83,Kalwakurthy,GENERAL,12,Mamillapally Padma,FEMALE,33,SC,JMBP,532,0,532,0.26
83,Kalwakurthy,GENERAL,13,A. Kumar,MALE,40,SC,IND,420,0,420,0.21
83,Kalwakurthy,GENERAL,14,M. Hanmadas,MALE,33,SC,IND,405,0,405,0.2
83,Kalwakurthy,GENERAL,15,Bhurya Vadthyavath,MALE,34,ST,GNASURKP,365,0,365,0.18
83,Kalwakurthy,GENERAL,16,Potharapally Shekhar,MALE,33,SC,ASPKR,346,0,346,0.17
83,Kalwakurthy,GENERAL,17,Badepally Raju Goud,MALE,40,GENERAL,BCYP,333,1,334,0.16
83,Kalwakurthy,GENERAL,18,Amar Nath,MALE,30,SC,IPBP,292,1,293,0.14
83,Kalwakurthy,GENERAL,19,T. Anjaneyulu,MALE,29,GENERAL,IND,257,0,257,0.13
83,Kalwakurthy,GENERAL,20,A.chandra Swamy,MALE,40,SC,BMUP,215,0,215,0.11
83,Kalwakurthy,GENERAL,21,Mudavath Ravi,MALE,37,ST,IND,214,0,214,0.11
83,Kalwakurthy,GENERAL,22,T. Subhash,MALE,34,SC,IND,208,1,209,0.1
83,Kalwakurthy,GENERAL,23,Jatavath Ramchander,MALE,39,ST,TECPI,150,1,151,0.07
83,Kalwakurthy,GENERAL,24,N. Thirupathamma,FEMALE,44,GENERAL,BLFP,146,0,146,0.07
83,Kalwakurthy,GENERAL,25,V. Rekhya,MALE,39,ST,IND,104,0,104,0.05
84,Shadnagar,GENERAL,1,K Shankaraiah,MALE,54,GENERAL,INC,76947,870,77817,39.79
84,Shadnagar,GENERAL,2,Anjaiah Yelganamoni,MALE,68,GENERAL,BRS,70385,304,70689,36.15
84,Shadnagar,GENERAL,3,Palamur Vishnuvardhan Reddy,MALE,49,GENERAL,AIFB,31426,225,31651,16.19
84,Shadnagar,GENERAL,4,Ande Babaiah,MALE,64,GENERAL,BJP,8078,86,8164,4.17
84,Shadnagar,GENERAL,5,Pasupula Prasant Kumar,MALE,25,GENERAL,BSP,2613,10,2623,1.34
84,Shadnagar,GENERAL,6,Nota,,,,NOTA,1384,5,1389,0.71
84,Shadnagar,GENERAL,7,Manchala Bikshapathi,MALE,48,SC,DHRMSMJP,900,4,904,0.46
84,Shadnagar,GENERAL,8,Narsiimmhha,MALE,41,GENERAL,IND,658,3,661,0.34
84,Shadnagar,GENERAL,9,Maddela Chandramouli,MALE,51,GENERAL,IND,410,3,413,0.21
84,Shadnagar,GENERAL,10,K Raghavendar,MALE,34,GENERAL,IND,259,2,261,0.13
84,Shadnagar,GENERAL,11,Thuppudu Narsaiah,MALE,48,SC,IND,260,0,260,0.13
84,Shadnagar,GENERAL,12,Anjaiah,MALE,62,SC,IND,245,14,259,0.13
84,Shadnagar,GENERAL,13,Mohammed Khaja Mufeezuddin,MALE,53,GENERAL,JASWP,221,1,222,0.11
84,Shadnagar,GENERAL,14,Md Rahamaddin,MALE,38,GENERAL,AINSMP,134,1,135,0.07
84,Shadnagar,GENERAL,15,Vinay Kumar Sara,MALE,31,GENERAL,VTRP,107,0,107,0.05
85,Kollapur,GENERAL,1,Jupally Krishna Rao,MALE,68,GENERAL,INC,92590,1019,93609,48.7
85,Kollapur,GENERAL,2,Beeram Harshavardhan Reddy,MALE,45,GENERAL,BRS,63304,374,63678,33.13
85,Kollapur,GENERAL,3,Aelleni Sudhakar Rao,MALE,57,GENERAL,BJP,20259,130,20389,10.61
85,Kollapur,GENERAL,4,Karne Shireesha @barrelakka,FEMALE,25,SC,IND,5658,96,5754,2.99
85,Kollapur,GENERAL,5,Gaganam Shekharaiah,MALE,47,SC,BSP,2597,26,2623,1.36
85,Kollapur,GENERAL,6,Nota,,,,NOTA,1035,2,1037,0.54
85,Kollapur,GENERAL,7,Gounti Vikram Yadav,MALE,37,GENERAL,sps,888,1,889,0.46
85,Kollapur,GENERAL,8,Nenavath Shivudu,MALE,31,ST,NRCP,883,0,883,0.46
85,Kollapur,GENERAL,9,Soppari Venkataswamy,MALE,45,GENERAL,IND,808,0,808,0.42
85,Kollapur,GENERAL,10,Aadi Sandhya Rani,FEMALE,39,SC,DHRMSMJP,752,14,766,0.4
85,Kollapur,GENERAL,11,Neelam Krishna Swaero,MALE,35,SC,IND,656,1,657,0.34
85,Kollapur,GENERAL,12,A Harshavardhan Rao,MALE,36,GENERAL,IND,491,0,491,0.26
85,Kollapur,GENERAL,13,Dagadala Vishnu Vardhan Goud @ Kondraopally Vishnu Goud,MALE,39,GENERAL,IND,311,3,314,0.16
85,Kollapur,GENERAL,14,Keesari Harsha Vardhan Reddy,MALE,27,GENERAL,IND,166,0,166,0.09
85,Kollapur,GENERAL,15,Thalari Balavardhan,MALE,28,SC,IND,164,0,164,0.09
86,Devarakonda,ST,1,Balu Naik Nenavath,MALE,51,ST,INC,110456,888,111344,52.06
86,Devarakonda,ST,2,Ravindra Kumar Ramavath,MALE,50,ST,BRS,81035,288,81323,38.02
86,Devarakonda,ST,3,Kethavath Lalu,MALE,59,ST,BJP,9750,65,9815,4.59
86,Devarakonda,ST,4,Dr. Mudavath Venkatesh,MALE,34,ST,BSP,3995,22,4017,1.88
86,Devarakonda,ST,5,Nota,,,,NOTA,1607,6,1613,0.75
86,Devarakonda,ST,6,Ramavath Gopal Krishna,MALE,36,ST,IND,1353,1,1354,0.63
86,Devarakonda,ST,7,Sreenu Vadthya,MALE,39,ST,IND,1058,3,1061,0.5
86,Devarakonda,ST,8,Mudavath Seethram,MALE,30,ST,IND,852,4,856,0.4
86,Devarakonda,ST,9,Korra Lakpathi,MALE,33,ST,SP(I),690,2,692,0.32
86,Devarakonda,ST,10,Kethavath Babu Ram,MALE,32,ST,VTRP,627,0,627,0.29
86,Devarakonda,ST,11,Kelavath Vashya,MALE,27,ST,IND,352,0,352,0.16
86,Devarakonda,ST,12,Kishan. E,MALE,36,ST,IND,299,0,299,0.14
86,Devarakonda,ST,13,Ramesh Babu Kethavath,MALE,27,ST,TRP,282,2,284,0.13
86,Devarakonda,ST,14,Ravi Naik Gugulothu,MALE,40,ST,DHRMSMJP,244,0,244,0.11
87,Nagarjuna Sagar,GENERAL,1,Kunduru Jayaveer,MALE,41,GENERAL,INC,118566,1265,119831,59.3
87,Nagarjuna Sagar,GENERAL,2,Nomula Bhagath Kumar,MALE,39,GENERAL,BRS,63521,461,63982,31.66
87,Nagarjuna Sagar,GENERAL,3,Kankanala Nivedita,FEMALE,47,GENERAL,BJP,6425,66,6491,3.21
87,Nagarjuna Sagar,GENERAL,4,Chittipolu Surender,MALE,44,GENERAL,IND,2330,1,2331,1.15
87,Nagarjuna Sagar,GENERAL,5,Panugotu Lalsingh,MALE,33,ST,IND,2062,3,2065,1.02
87,Nagarjuna Sagar,GENERAL,6,Mamidi Saidaiah,MALE,33,SC,DHRMSMJP,1454,16,1470,0.73
87,Nagarjuna Sagar,GENERAL,7,Lokanaboyina Ramana Mudiraj,MALE,51,GENERAL,BSP,1304,13,1317,0.65
87,Nagarjuna Sagar,GENERAL,8,Vanam Vijay Kumar,MALE,41,GENERAL,IND,1149,0,1149,0.57
87,Nagarjuna Sagar,GENERAL,9,Anitha Masuna,FEMALE,43,GENERAL,AODRP,1119,5,1124,0.56
87,Nagarjuna Sagar,GENERAL,10,Nota,,,,NOTA,1045,11,1056,0.52
87,Nagarjuna Sagar,GENERAL,11,Kasaiah Pothuganti,MALE,28,SC,MCPI,312,0,312,0.15
87,Nagarjuna Sagar,GENERAL,12,Giribabu Kukkala,MALE,31,SC,IND,255,4,259,0.13
87,Nagarjuna Sagar,GENERAL,13,Gavalapalli Subrahmanyam,MALE,39,GENERAL,IND,230,6,236,0.12
87,Nagarjuna Sagar,GENERAL,14,Annapurna Nakirekanti,FEMALE,32,SC,YGATLSIP,233,2,235,0.12
87,Nagarjuna Sagar,GENERAL,15,Jakkula Narsimha,MALE,64,GENERAL,CPIM,131,0,131,0.06
87,Nagarjuna Sagar,GENERAL,16,B. Rukmini Naik,FEMALE,51,ST,JMBP,99,0,99,0.05
88,Miryalaguda,GENERAL,1,Bathula Laxma Reddy,MALE,54,GENERAL,INC,112522,1940,114462,59.08
88,Miryalaguda,GENERAL,2,Nallamothu Bhaskar Rao,MALE,70,GENERAL,BRS,65239,441,65680,33.9
88,Miryalaguda,GENERAL,3,Julakanti Ranga Reddy,MALE,68,GENERAL,CPI(M),3197,37,3234,1.67
88,Miryalaguda,GENERAL,4,Sadineni Srinivasa Rao,MALE,52,GENERAL,BJP,2979,63,3042,1.57
88,Miryalaguda,GENERAL,5,Syed Farooq,MALE,42,GENERAL,IND,1155,0,1155,0.6
88,Miryalaguda,GENERAL,6,Janardanreddy Gundreddy,MALE,43,GENERAL,IND,1036,2,1038,0.54
88,Miryalaguda,GENERAL,7,Bantu Ravi,MALE,35,GENERAL,PPOI,573,1,574,0.3
88,Miryalaguda,GENERAL,8,Mattapally Ankulamma,FEMALE,65,GENERAL,IND,553,0,553,0.29
88,Miryalaguda,GENERAL,9,Nota,,,,NOTA,521,6,527,0.27
88,Miryalaguda,GENERAL,10,P. Yallaiah,MALE,56,SC,IND,492,0,492,0.25
88,Miryalaguda,GENERAL,11,Bolusani Krishnaiah,MALE,60,GENERAL,IND,479,0,479,0.25
88,Miryalaguda,GENERAL,12,Thari Yallaiah,MALE,37,SC,DHRMSMJP,373,6,379,0.2
88,Miryalaguda,GENERAL,13,Baaareddy Lakshma Reddy,MALE,38,GENERAL,IND,332,0,332,0.17
88,Miryalaguda,GENERAL,14,Gopi Vasukula,MALE,32,SC,MCPI,315,2,317,0.16
88,Miryalaguda,GENERAL,15,Kola Saidulu,MALE,34,GENERAL,PRJVNIP,305,0,305,0.16
88,Miryalaguda,GENERAL,16,Maheswaram Chiranjeevi,MALE,32,GENERAL,IND,199,0,199,0.1
88,Miryalaguda,GENERAL,17,Saida Lavuri,MALE,28,ST,IND,195,0,195,0.1
88,Miryalaguda,GENERAL,18,Kukudala Manoj Kumar,MALE,28,GENERAL,VTRP,163,1,164,0.08
88,Miryalaguda,GENERAL,19,Boddu Venkanna Yadav,MALE,31,GENERAL,BCYP,146,2,148,0.08
88,Miryalaguda,GENERAL,20,Janaiah Nandipati,MALE,47,SC,TSP,104,3,107,0.06
88,Miryalaguda,GENERAL,21,Ashok Reddy,MALE,31,GENERAL,JSKHP,102,0,102,0.05
88,Miryalaguda,GENERAL,22,Pedda Anjaiah Vajjagiri,MALE,62,ST,BMUP,100,1,101,0.05
88,Miryalaguda,GENERAL,23,Mallidi Venkata Rama Reddy,MALE,57,GENERAL,IND,83,1,84,0.04
88,Miryalaguda,GENERAL,24,Devulapally Karthik Raju,MALE,33,GENERAL,NRCP,72,0,72,0.04
89,Huzurnagar,GENERAL,1,Uttam Kumar Reddy Nalamada,MALE,59,GENERAL,INC,115320,1387,116707,54.21
89,Huzurnagar,GENERAL,2,Saidi Reddy Shanampudi,MALE,49,GENERAL,BRS,71361,458,71819,33.36
89,Huzurnagar,GENERAL,3,Pillutla. Raghu,MALE,41,GENERAL,AIFB,8183,97,8280,3.85
